hit_rate,miss_rate,outage_probability,noma_success_rate,sic_success_rate,cic_benefit_rate,avg_throughput,spectral_efficiency,energy_per_bit,total_requests,cache_hits,noma_transmissions,outages,cic_events,phase,capacity,current_size,utilization,total_hits,total_misses,evictions,cic_opportunities,cic_rate,noma_paired_hits,noma_awareness_enabled,training_step,epsilon,eval_mode,avg_episode_reward,avg_loss,replay_buffer_size,use_neural_network,cic_count,sic_count,warm_up_steps,beta,action_dim,state_dim,episode
0.505,0.495,0.1919191919191919,0.8080808080808081,0.0,2.5277777777777777,5.680410031577829,11.475575821369352,0.17428319337803347,800,404,396,76,396,train,200,200,1.0,404,396,15,567,0.70875,404,True,20000,0.9381250000007881,False,1271.2039999999988,0.03336658305488527,20000,True,15493,10031,800,0.4072015,2,14,24
0.515,0.485,0.20876288659793815,0.7912371134020618,0.0,2.579896907216495,5.9253985053814935,12.217316505941225,0.16370206984712307,800,412,388,81,388,train,200,200,1.0,412,388,11,556,0.695,412,True,20800,0.9356500000008197,False,1272.2615384615374,0.0346866181230871,20800,True,16168,10443,800,0.4075015,2,14,25
0.48125,0.51875,0.27710843373493976,0.7228915662650602,0.0,2.036144578313253,6.119175858059952,11.796001654091475,0.1695489758859346,800,385,415,115,415,train,200,200,1.0,385,415,7,299,0.37375,385,True,21600,0.9331750000008512,False,1269.9481481481473,0.038625043298234234,21600,True,16718,10828,800,0.40780150000000004,2,14,26
0.505,0.495,0.1388888888888889,0.8611111111111112,0.0,2.3383838383838382,6.321779944785099,12.771272615727474,0.15660146487962792,800,404,396,55,396,train,200,200,1.0,404,396,12,508,0.635,404,True,22400,0.9307000000008827,False,1270.4214285714277,0.034700920851319095,22400,True,17333,11232,800,0.4081015,2,14,27
0.51875,0.48124999999999996,0.13506493506493505,0.8649350649350649,0.0,2.4805194805194803,6.481948056820602,13.46898297521164,0.1484893108619119,800,415,385,52,385,train,200,200,1.0,415,385,22,479,0.59875,415,True,23200,0.9282250000009142,False,1272.2551724137923,0.0395157763781026,23200,True,17972,11647,800,0.40840150000000003,2,14,28
0.54875,0.45125000000000004,0.13573407202216067,0.8642659279778393,0.0,2.770083102493075,6.484838242040566,14.370832669341976,0.1391707805676912,800,439,361,49,361,train,200,200,1.0,439,361,2,628,0.785,439,True,24000,0.9257500000009458,False,1274.329999999999,0.038754231883795,24000,True,18664,12086,800,0.4087015,2,14,29
0.51,0.49,0.05102040816326531,0.9489795918367347,0.0,2.1683673469387754,6.0977396030703,12.444366536878164,0.16071529186102926,800,408,392,20,392,train,200,198,0.99,408,392,0,371,0.46375,408,True,24800,0.9232750000009773,False,1273.725806451612,0.03574111302499659,24800,True,19233,12494,800,0.4090015,2,14,30
0.49375,0.50625,0.14074074074074075,0.8592592592592593,0.0,2.382716049382716,6.033954477189717,11.918922424078453,0.1678004041673789,800,395,405,57,405,train,200,200,1.0,395,405,7,518,0.6475,395,True,25600,0.9208000000010088,False,1272.968749999999,0.034846771928132514,25600,True,19878,12889,800,0.40930150000000004,2,14,31
0.52625,0.47375,0.13192612137203166,0.8680738786279684,0.0,2.5620052770448547,6.335266217755429,13.372593599483753,0.1495596187172853,800,421,379,50,379,train,200,200,1.0,421,379,1,516,0.645,421,True,26400,0.9183250000010403,False,1273.5969696969687,0.03416022227145731,26400,True,20534,13310,800,0.4096015,2,14,32
0.5075,0.49250000000000005,0.06598984771573604,0.934010152284264,0.0,2.3121827411167515,6.155176973883942,12.497821266769426,0.1600278926470023,800,406,394,26,394,train,200,200,1.0,406,394,8,440,0.55,406,True,27200,0.9158500000010719,False,1273.3470588235284,0.03974482834979426,27200,True,21140,13716,800,0.40990150000000003,2,14,33
0.50625,0.49375,0.0,1.0,0.0,2.706329113924051,6.056629327257631,12.2665910425471,0.16304448343169917,800,405,395,0,395,train,200,197,0.985,405,395,0,634,0.7925,405,True,28000,0.9133750000011034,False,1271.897142857142,0.03759225569316186,28000,True,21856,14121,800,0.4102015,2,14,34
0.5175,0.48250000000000004,0.09585492227979274,0.9041450777202072,0.0,2.2538860103626943,6.056350208601426,12.552021157723162,0.1593368888459382,800,414,386,37,386,train,200,200,1.0,414,386,24,386,0.4825,414,True,28800,0.9109000000011349,False,1273.7083333333323,0.035790665255626665,28800,True,22442,14535,800,0.4105015,2,14,35
0.50125,0.49875,0.14035087719298245,0.8596491228070176,0.0,2.2506265664160403,6.180914233717653,12.39281049366948,0.16138389278377524,800,401,399,56,399,train,200,200,1.0,401,399,5,446,0.5575,401,True,29600,0.9084250000011664,False,1273.518918918918,0.0327380272897426,29600,True,23044,14936,800,0.41080150000000004,2,14,36
0.50875,0.49124999999999996,0.0,1.0,0.0,2.2595419847328246,6.61873373464763,13.47324933261604,0.14844229113747642,800,407,393,0,393,train,200,200,1.0,407,393,15,412,0.515,407,True,30400,0.905950000001198,False,1273.7184210526304,0.032084715246455744,30400,True,23638,15343,800,0.4111015,2,14,37
0.50125,0.49875,0.3508771929824561,0.6491228070175439,0.0,2.6516290726817044,5.9188592328462395,11.86738693302504,0.16852909669898095,800,401,399,140,399,train,200,200,1.0,401,399,16,608,0.76,401,True,31200,0.9034750000012295,False,1273.5923076923068,0.033973100513685496,31200,True,24335,15744,800,0.41140150000000003,2,14,38
0.4925,0.5075000000000001,0.0,1.0,0.0,1.9211822660098523,6.557919363201646,12.922008597441668,0.15477469968530783,800,394,406,0,406,train,200,200,1.0,394,406,8,252,0.315,394,True,32000,0.901000000001261,False,1272.759999999999,0.038148104863939804,32000,True,24849,16138,800,0.4117015,2,14,39
0.51625,0.48375,0.06459948320413436,0.9354005167958657,0.0,2.289405684754522,6.063306873627999,12.533967697422222,0.15956639176685664,800,413,387,25,387,train,200,200,1.0,413,387,26,356,0.445,413,True,32800,0.8985250000012925,False,1274.248780487804,0.03556216187687824,32800,True,25434,16551,800,0.4120015,2,14,40
0.5175,0.48250000000000004,0.15025906735751296,0.8497409326424871,0.0,2.4870466321243523,6.152424047789583,12.751137922879964,0.15684874652726533,800,414,386,58,386,train,200,200,1.0,414,386,14,545,0.68125,414,True,33600,0.8960500000013241,False,1274.7357142857134,0.034364016529289075,33600,True,26081,16965,800,0.41230150000000004,2,14,41
0.50375,0.49624999999999997,0.09319899244332494,0.906801007556675,0.0,2.299748110831234,6.56642958377434,13.232099916925623,0.1511475890113052,800,403,397,37,397,train,200,200,1.0,403,397,0,457,0.57125,403,True,34400,0.8935750000013556,False,1274.267441860464,0.03653438740817364,34400,True,26694,17368,800,0.4126015,2,14,42
0.50125,0.49875,0.14536340852130325,0.8546365914786967,0.0,2.380952380952381,5.9198048038395,11.869282814715788,0.16850217753008273,800,401,399,58,399,train,200,200,1.0,401,399,25,487,0.60875,401,True,35200,0.8911000000013871,False,1275.3454545454535,0.03836624242598191,35200,True,27319,17769,800,0.41290150000000003,2,14,43
0.4975,0.5025,0.12437810945273632,0.8756218905472637,0.0,2.236318407960199,5.663230338385626,11.270110126140548,0.17746055518668657,800,398,402,50,402,train,200,200,1.0,398,402,16,434,0.5425,398,True,36000,0.8886250000014186,False,1274.888888888888,0.03468322378859739,36000,True,27912,18167,800,0.4132015,2,14,44
0.50375,0.49624999999999997,0.12594458438287154,0.8740554156171285,0.0,2.380352644836272,5.748085136276413,11.58304309577111,0.17266619691073984,800,403,397,50,397,train,200,200,1.0,403,397,23,490,0.6125,403,True,36800,0.8861500000014502,False,1275.6065217391294,0.03496033942094073,36800,True,28537,18570,800,0.4135015,2,14,45
0.5,0.5,0.0,1.0,0.0,2.4675,6.458050491149306,12.916100982298612,0.15484549112313228,800,400,400,0,400,train,200,200,1.0,400,400,16,520,0.65,400,True,37600,0.8836750000014817,False,1275.4234042553182,0.03551039826124906,37600,True,29188,18970,800,0.41380150000000004,2,14,46
0.51625,0.48375,0.0,1.0,0.0,2.338501291989664,6.119286270572534,12.649687381028494,0.1581066740826751,800,413,387,0,387,train,200,200,1.0,413,387,5,408,0.51,413,True,38400,0.8812000000015132,False,1275.5708333333325,0.034736690895515496,38400,True,29798,19383,800,0.4141015,2,14,47
0.495,0.505,0.07425742574257425,0.9257425742574258,0.0,2.198019801980198,6.057004032273758,11.994067390641105,0.16674910477496463,800,396,404,30,404,train,200,200,1.0,396,404,1,398,0.4975,396,True,39200,0.8787250000015447,False,1274.2979591836724,0.0354992399099865,39200,True,30385,19779,800,0.41440150000000003,2,14,48
0.50125,0.49875,0.22055137844611528,0.7794486215538847,0.0,2.3408521303258145,5.757699390825671,11.54425943022691,0.17324627985778804,800,401,399,88,399,train,200,196,0.98,401,399,0,443,0.55375,401,True,40000,0.8762500000015763,False,1273.173999999999,0.035011323982907926,40000,True,31005,20180,800,0.4147015,2,14,49
0.5125,0.48750000000000004,0.19230769230769232,0.8076923076923077,0.0,2.3846153846153846,5.711938372016171,11.71679666054599,0.17069511897689638,800,410,390,75,390,train,200,200,1.0,410,390,25,489,0.61125,410,True,40800,0.8737750000016078,False,1274.1745098039205,0.038213982988963835,40800,True,31623,20590,800,0.4150015,2,14,50
0.49375,0.50625,0.1037037037037037,0.8962962962962963,0.0,2.167901234567901,6.172029584779634,12.191663377342488,0.16404652409587409,800,395,405,42,405,train,200,200,1.0,395,405,22,387,0.48375,395,True,41600,0.8713000000016393,False,1274.2076923076913,0.04202820706355851,41600,True,32196,20985,800,0.41530150000000005,2,14,51
0.49125,0.50875,0.171990171990172,0.828009828009828,0.0,2.444717444717445,5.761564114464868,11.324941748333893,0.17660134987398385,800,393,407,70,407,train,200,200,1.0,393,407,30,553,0.69125,393,True,42400,0.8688250000016708,False,1274.4150943396216,0.0324155368769425,42400,True,32844,21378,800,0.4156015,2,14,52
0.505,0.495,0.04040404040404041,0.9595959595959596,0.0,2.585858585858586,5.964910507265397,12.050324257101812,0.16597063758025496,800,404,396,16,396,train,200,200,1.0,404,396,8,604,0.755,404,True,43200,0.8663500000017024,False,1274.2925925925915,0.03542330384196248,43200,True,33521,21782,800,0.41590150000000004,2,14,53
0.52,0.48,0.1484375,0.8515625,0.0,2.4427083333333335,6.076565155907978,12.659510741474953,0.15798398854764753,800,416,384,57,384,train,200,183,0.915,416,384,0,513,0.64125,416,True,44000,0.8638750000017339,False,1273.5781818181808,0.03499054565472761,44000,True,34157,22198,800,0.4162015,2,14,54
0.5375,0.4625,0.08648648648648649,0.9135135135135135,0.0,2.2486486486486488,6.236377260665341,13.484058941979116,0.14832329112516107,800,430,370,32,370,train,200,200,1.0,430,370,16,316,0.395,430,True,44800,0.8614000000017654,False,1275.2732142857133,0.03285229274071753,44800,True,34721,22628,800,0.4165015,2,14,55
0.52375,0.47624999999999995,0.0,1.0,0.0,2.6561679790026247,6.171044478098506,12.957573707293452,0.1543498841047886,800,419,381,0,381,train,200,200,1.0,419,381,4,565,0.70625,419,True,45600,0.858925000001797,False,1275.417543859648,0.037898109490051866,45600,True,35403,23047,800,0.41680150000000005,2,14,56
0.52875,0.47124999999999995,0.21750663129973474,0.7824933687002652,0.0,2.769230769230769,6.0531696310097205,12.844922293919833,0.1557035499503725,800,423,377,82,377,train,200,200,1.0,423,377,17,651,0.81375,423,True,46400,0.8564500000018285,False,1276.4137931034472,0.0330665216469788,46400,True,36113,23470,800,0.4171015,2,14,57
0.49875,0.50125,0.12468827930174564,0.8753117206982544,0.0,2.488778054862843,5.743385114561479,11.458124916830881,0.17454862942384167,800,399,401,50,401,train,200,200,1.0,399,401,31,537,0.67125,399,True,47200,0.85397500000186,False,1277.2237288135582,0.035974039896391335,47200,True,36770,23869,800,0.41740150000000004,2,14,58
0.53125,0.46875,0.112,0.888,0.0,2.517333333333333,6.446710205235408,13.75298177116887,0.14542300959001558,800,425,375,42,375,train,200,200,1.0,425,375,24,479,0.59875,425,True,48000,0.8515000000018915,False,1278.4899999999989,0.03645610492210835,48000,True,37402,24294,800,0.4177015,2,14,59
0.50125,0.49875,0.19298245614035087,0.8070175438596491,0.0,2.2280701754385963,5.987413046728161,12.004838188928645,0.16659949667997045,800,401,399,77,399,train,200,200,1.0,401,399,25,418,0.5225,401,True,48800,0.849025000001923,False,1279.1016393442612,0.03479535969119752,48800,True,37987,24695,800,0.4180015,2,14,60
0.4975,0.5025,0.24378109452736318,0.7562189054726368,0.0,2.298507462686567,5.588884511820529,11.122158232478665,0.17982121438981574,800,398,402,98,402,train,200,200,1.0,398,402,13,426,0.5325,398,True,49600,0.8465500000019546,False,1279.0032258064507,0.031092565282306167,49600,True,38597,25093,800,0.4183015,2,14,61
0.5175,0.48250000000000004,0.15025906735751296,0.8497409326424871,0.0,2.3367875647668392,6.500024514557356,13.471553398046334,0.1484609785453579,800,414,386,58,386,train,200,200,1.0,414,386,20,400,0.5,414,True,50400,0.8440750000019861,False,1279.6984126984119,0.038982147378847004,50400,True,39202,25507,800,0.4186015,2,14,62
0.4625,0.5375,0.0,1.0,0.0,2.681395348837209,5.541643715960499,10.310034820391627,0.1939857657943419,800,370,430,0,430,train,200,200,1.0,370,430,30,698,0.8725,370,True,51200,0.8416000000020176,False,1278.9406249999993,0.033967588281375354,51200,True,39946,25877,800,0.41890150000000004,2,14,63
0.55,0.44999999999999996,0.1388888888888889,0.8611111111111112,0.0,2.6694444444444443,6.873951720745424,15.275448268323165,0.13092905457625215,800,440,360,50,360,train,200,200,1.0,440,360,1,488,0.61,440,True,52000,0.8391250000020491,False,1279.5861538461531,0.03680903722444782,52000,True,40603,26317,800,0.4192015,2,14,64
0.53125,0.46875,0.05333333333333334,0.9466666666666667,0.0,2.512,6.738538369956458,14.375548522573776,0.13912512603323765,800,425,375,20,375,train,200,200,1.0,425,375,13,486,0.6075,425,True,52800,0.8366500000020807,False,1280.5515151515144,0.03546827185549773,52800,True,41239,26742,800,0.4195015,2,14,65
0.5225,0.47750000000000004,0.04450261780104712,0.9554973821989529,0.0,2.2460732984293195,6.483011568725452,13.576987578482623,0.147308082035052,800,418,382,17,382,train,200,200,1.0,418,382,20,360,0.45,418,True,53600,0.8341750000021122,False,1281.0985074626858,0.03659171940569649,53600,True,41810,27160,800,0.4198015,2,14,66
0.56,0.43999999999999995,0.08238636363636363,0.9176136363636364,0.0,2.8380681818181817,6.617255508843832,15.039217065554164,0.13298564621298017,800,448,352,29,352,train,200,200,1.0,448,352,6,611,0.76375,448,True,54400,0.8317000000021437,False,1282.2249999999992,0.03682785623590462,54400,True,42505,27608,800,0.4201015,2,14,67
0.49875,0.50125,0.05236907730673317,0.9476309226932669,0.0,2.3516209476309227,5.90942858600256,11.789383712723312,0.16964415178391085,800,399,401,21,401,train,200,200,1.0,399,401,16,478,0.5975,399,True,55200,0.8292250000021752,False,1282.0449275362312,0.035328524442156777,55200,True,43122,28007,800,0.42040150000000004,2,14,68
0.5125,0.48750000000000004,0.0,1.0,0.0,2.551282051282051,6.4548906785822275,13.240801391963544,0.1510482591494721,800,410,390,0,390,train,200,200,1.0,410,390,28,543,0.67875,410,True,56000,0.8267500000022068,False,1282.9099999999992,0.03329570859656087,56000,True,43778,28417,800,0.4207015,2,14,69
0.5425,0.4575,0.2786885245901639,0.7213114754098361,0.0,2.80327868852459,6.409550406839188,14.009946244457241,0.14275572262036768,800,434,366,102,366,train,200,200,1.0,434,366,8,608,0.76,434,True,56800,0.8242750000022383,False,1283.68028169014,0.03492421579605434,56800,True,44480,28851,800,0.42100150000000003,2,14,70
0.53625,0.46375,0.0,1.0,0.0,2.9353099730458223,6.229876693919697,13.433696375028996,0.14887935116039,800,429,371,0,371,train,200,200,1.0,429,371,9,684,0.855,429,True,57600,0.8218000000022698,False,1284.1486111111103,0.0355525781531469,57600,True,45219,29280,800,0.4213015,2,14,71
0.54125,0.45875,0.07629427792915532,0.9237057220708447,0.0,2.741144414168937,6.33762392331135,13.814984029016566,0.14477034470682426,800,433,367,28,367,train,200,200,1.0,433,367,2,592,0.74,433,True,58400,0.8193250000023014,False,1284.5356164383552,0.034839915276970716,58400,True,45909,29713,800,0.4216015,2,14,72
0.52625,0.47375,0.10026385224274406,0.899736147757256,0.0,2.5936675461741423,6.070351885156044,12.8134076731526,0.15608650337337793,800,421,379,38,379,train,200,200,1.0,421,379,20,550,0.6875,421,True,59200,0.8168500000023329,False,1285.3554054054046,0.033748370384273585,59200,True,46570,30134,800,0.42190150000000004,2,14,73
0.515,0.485,0.04639175257731959,0.9536082474226805,0.0,2.615979381443299,6.057993124939302,12.490707474101653,0.1601190328207444,800,412,388,18,388,train,200,200,1.0,412,388,13,601,0.75125,412,True,60000,0.8143750000023644,False,1285.5453333333326,0.03672409734339453,60000,True,47248,30546,800,0.4222015,2,14,74
0.535,0.46499999999999997,0.27419354838709675,0.7258064516129032,0.0,2.489247311827957,6.87730882497943,14.789911451568665,0.13522731400720275,800,428,372,102,372,train,200,200,1.0,428,372,8,473,0.59125,428,True,60800,0.8119000000023959,False,1286.1184210526308,0.03277508511193446,60800,True,47882,30974,800,0.42250150000000003,2,14,75
0.49625,0.5037499999999999,0.2531017369727047,0.7468982630272953,0.0,2.464019851116625,5.40094754164051,10.721483953628804,0.18654134153911392,800,397,403,102,403,train,200,200,1.0,397,403,37,515,0.64375,397,True,61600,0.8094250000024275,False,1286.9571428571421,0.03794157579774037,61600,True,48530,31371,800,0.4228015,2,14,76
0.5075,0.49250000000000005,0.36548223350253806,0.6345177664974619,0.0,2.5761421319796955,5.811866313436339,11.800743783627086,0.16948084262069102,800,406,394,144,394,train,200,200,1.0,406,394,30,599,0.74875,406,True,62400,0.806950000002459,False,1287.4525641025632,0.030576352362550095,62400,True,49201,31777,800,0.4231015,2,14,77
0.50875,0.49124999999999996,0.03816793893129771,0.9618320610687023,0.0,2.61323155216285,6.000758353948653,12.215284181065961,0.16372930587239692,800,407,393,15,393,train,200,200,1.0,407,393,20,566,0.7075,407,True,63200,0.8044750000024905,False,1287.7139240506322,0.03606810025812592,63200,True,49883,32184,800,0.42340150000000004,2,14,78
0.52625,0.47375,0.0,1.0,0.0,2.7810026385224274,6.1178536382379995,12.913675225832188,0.15487457792025394,800,421,379,0,379,train,200,200,1.0,421,379,24,644,0.805,421,True,64000,0.802000000002522,False,1288.6149999999993,0.03759732873586472,64000,True,50599,32605,800,0.4237015,2,14,79
0.5425,0.4575,0.10109289617486339,0.8989071038251366,0.0,3.0027322404371586,6.478881624768386,14.161489890204123,0.1412280780840336,800,434,366,37,366,train,200,200,1.0,434,366,15,709,0.88625,434,True,64800,0.7995250000025536,False,1289.3802469135796,0.03493244165656506,64800,True,51355,33039,800,0.42400150000000003,2,14,80
0.5175,0.48250000000000004,0.07512953367875648,0.9248704663212435,0.0,2.3989637305699483,5.969142801156359,12.37128041690437,0.1616647535745095,800,414,386,29,386,train,200,200,1.0,414,386,15,468,0.585,414,True,65600,0.7970500000025851,False,1289.6134146341456,0.03392632320872508,65600,True,51979,33453,800,0.4243015,2,14,81
0.4925,0.5075000000000001,0.2536945812807882,0.7463054187192119,0.0,2.2118226600985222,5.7208163321240875,11.27254449679623,0.17742223156168688,800,394,406,103,406,train,200,200,1.0,394,406,35,390,0.4875,394,True,66400,0.7945750000026166,False,1289.9891566265053,0.032714882501459215,66400,True,52567,33847,800,0.4246015,2,14,82
0.51,0.49,0.08418367346938775,0.9158163265306123,0.0,2.8341836734693877,6.0151222255693915,12.275759644019166,0.1629227076773545,800,408,392,33,392,train,200,200,1.0,408,392,8,704,0.88,408,True,67200,0.7921000000026481,False,1289.7607142857137,0.03211384341455414,67200,True,53311,34255,800,0.42490150000000004,2,14,83
0.51875,0.48124999999999996,0.05194805194805195,0.948051948051948,0.0,2.381818181818182,6.441564709165204,13.385069525538087,0.1494202175180408,800,415,385,20,385,train,200,200,1.0,415,385,22,445,0.55625,415,True,68000,0.7896250000026797,False,1290.4388235294111,0.03722095968783833,68000,True,53927,34670,800,0.4252015,2,14,84
