hit_rate,miss_rate,outage_probability,noma_success_rate,sic_success_rate,cic_benefit_rate,avg_throughput,spectral_efficiency,energy_per_bit,total_requests,cache_hits,noma_transmissions,outages,cic_events,phase,policy,run,capacity,current_size,utilization,total_hits,total_misses,evictions,cic_opportunities,cic_rate,noma_paired_hits,noma_awareness_enabled,training_step,epsilon,eval_mode,avg_episode_reward,avg_loss,replay_buffer_size,use_neural_network,cic_count,sic_count,warm_up_steps,beta,action_dim,state_dim
0.59875,0.40125,0.06853582554517133,0.9314641744548287,0.0,0.6853582554517134,6.462581628657848,16.106122439022673,0.12417638122223047,800,479,321,22,321,eval,lru,24,,,,,,,,,,,,,,,,,,,,,,,
0.6575,0.3425,0.13503649635036497,0.864963503649635,0.0,0.7956204379562044,7.334463506663055,21.414491990257098,0.09339469742779495,800,526,274,37,274,eval,lru,25,,,,,,,,,,,,,,,,,,,,,,,
0.635,0.365,0.05136986301369863,0.9486301369863014,0.0,0.8184931506849316,7.000672866791901,19.179925662443566,0.104275690907198,800,508,292,15,292,eval,lru,26,,,,,,,,,,,,,,,,,,,,,,,
0.61125,0.38875,0.07717041800643087,0.9228295819935691,0.0,0.7009646302250804,6.826054357150176,17.558982269196594,0.11390181784673044,800,489,311,24,311,eval,lru,27,,,,,,,,,,,,,,,,,,,,,,,
0.6,0.4,0.0,1.0,0.0,0.70625,7.009700263550498,17.524250658876248,0.11412756179602895,800,480,320,0,320,eval,lru,28,,,,,,,,,,,,,,,,,,,,,,,
0.60125,0.39875,0.13793103448275862,0.8620689655172413,0.0,0.670846394984326,7.111121467154979,17.83353345994979,0.11214827417637463,800,481,319,44,319,eval,lru,29,,,,,,,,,,,,,,,,,,,,,,,
0.62,0.38,0.05263157894736842,0.9473684210526315,0.0,0.7467105263157895,7.280783237881833,19.159955889162717,0.10438437392913012,800,496,304,16,304,eval,lru,30,,,,,,,,,,,,,,,,,,,,,,,
0.63,0.37,0.04054054054054054,0.9594594594594594,0.0,0.7364864864864865,7.049537539339391,19.05280416037673,0.1049714248446069,800,504,296,12,296,eval,lru,31,,,,,,,,,,,,,,,,,,,,,,,
0.615,0.385,0.06168831168831169,0.9383116883116883,0.0,0.8733766233766234,7.159559945086734,18.59625959762788,0.10754850939245428,800,492,308,19,308,eval,lru,32,,,,,,,,,,,,,,,,,,,,,,,
0.60625,0.39375,0.09841269841269841,0.9015873015873016,0.0,0.6698412698412698,7.13296496377772,18.115466574673572,0.11040289753265924,800,485,315,31,315,eval,lru,33,,,,,,,,,,,,,,,,,,,,,,,
0.6,0.4,0.065625,0.934375,0.0,0.665625,6.858210172788031,17.14552543197008,0.11664851030291193,800,480,320,21,320,eval,lru,34,,,,,,,,,,,,,,,,,,,,,,,
0.59375,0.40625,0.11384615384615385,0.8861538461538462,0.0,0.6923076923076923,6.756875515534627,16.632308961316006,0.12024788648717796,800,475,325,37,325,eval,lru,35,,,,,,,,,,,,,,,,,,,,,,,
0.5725,0.4275,0.14327485380116958,0.8567251461988304,0.0,0.7631578947368421,6.621220465384232,15.488235006746741,0.12913027205028793,800,458,342,49,342,eval,lru,36,,,,,,,,,,,,,,,,,,,,,,,
0.59,0.41,0.03353658536585366,0.9664634146341463,0.0,0.6585365853658537,7.453155102086194,18.178427078259013,0.11002052000373315,800,472,328,11,328,eval,lru,37,,,,,,,,,,,,,,,,,,,,,,,
0.59875,0.40125,0.0529595015576324,0.9470404984423676,0.0,0.8130841121495327,6.492578515837152,16.180881036354272,0.12360266387884042,800,479,321,17,321,eval,lru,38,,,,,,,,,,,,,,,,,,,,,,,
0.60375,0.39625,0.0,1.0,0.0,0.7539432176656151,6.737504366351102,17.003165593315085,0.11762515568196985,800,483,317,0,317,eval,lru,39,,,,,,,,,,,,,,,,,,,,,,,
0.625,0.375,0.18,0.82,0.0,0.6066666666666667,7.1534958540189475,19.075988944050525,0.10484384352842507,800,500,300,54,300,eval,lru,40,,,,,,,,,,,,,,,,,,,,,,,
0.61125,0.38875,0.13183279742765272,0.8681672025723473,0.0,0.9131832797427653,6.921004733627388,17.80322761061708,0.11233918049821967,800,489,311,41,311,eval,lru,41,,,,,,,,,,,,,,,,,,,,,,,
0.625,0.375,0.09333333333333334,0.9066666666666666,0.0,0.94,6.855343270596938,18.280915388258503,0.1094037118778288,800,500,300,28,300,eval,lru,42,,,,,,,,,,,,,,,,,,,,,,,
0.6075,0.3925,0.0,1.0,0.0,0.8853503184713376,6.801959514324494,17.329833157514635,0.11540792007756587,800,486,314,0,314,eval,lru,43,,,,,,,,,,,,,,,,,,,,,,,
0.57625,0.42375,0.07669616519174041,0.9233038348082596,0.0,0.6460176991150443,6.395988011899643,15.093777019232196,0.1325049387871332,800,461,339,26,339,eval,lru,44,,,,,,,,,,,,,,,,,,,,,,,
0.6125,0.3875,0.2161290322580645,0.7838709677419354,0.0,0.7387096774193549,6.729201102119743,17.36568026353482,0.11516968927498242,800,490,310,67,310,eval,lru,45,,,,,,,,,,,,,,,,,,,,,,,
0.63375,0.36625,0.15358361774744028,0.8464163822525598,0.0,0.6006825938566553,7.394424461817108,20.189554844551832,0.09906112420005643,800,507,293,45,293,eval,lru,46,,,,,,,,,,,,,,,,,,,,,,,
0.61,0.39,0.2403846153846154,0.7596153846153846,0.0,0.8782051282051282,6.755783547741314,17.32252191728542,0.11545662978808435,800,488,312,75,312,eval,lru,47,,,,,,,,,,,,,,,,,,,,,,,
0.63125,0.36875,0.17288135593220338,0.8271186440677966,0.0,0.5898305084745763,7.37171288056261,19.991085777796908,0.10004459098571321,800,505,295,51,295,eval,lru,48,,,,,,,,,,,,,,,,,,,,,,,
0.64375,0.35625,0.09824561403508772,0.9017543859649123,0.0,0.7052631578947368,7.088975297136756,19.898878027050543,0.10050817926926328,800,515,285,28,285,eval,lru,49,,,,,,,,,,,,,,,,,,,,,,,
0.595,0.405,0.07098765432098765,0.9290123456790124,0.0,0.6018518518518519,6.82133465752753,16.842801623524768,0.11874509031837965,800,476,324,23,324,eval,lru,50,,,,,,,,,,,,,,,,,,,,,,,
0.61,0.39,0.16666666666666666,0.8333333333333334,0.0,0.5993589743589743,6.764298853506654,17.344356034632444,0.11531128604639389,800,488,312,52,312,eval,lru,51,,,,,,,,,,,,,,,,,,,,,,,
0.5925,0.4075,0.10429447852760736,0.8957055214723927,0.0,0.7914110429447853,6.884811290154059,16.895242429825913,0.11837651979881107,800,474,326,34,326,eval,lru,52,,,,,,,,,,,,,,,,,,,,,,,
0.63125,0.36875,0.16610169491525423,0.8338983050847457,0.0,0.7457627118644068,7.278463082035079,19.738204968230722,0.10132633657513763,800,505,295,49,295,eval,lru,53,,,,,,,,,,,,,,,,,,,,,,,
0.62125,0.37875,0.12211221122112212,0.8778877887788779,0.0,0.8217821782178217,7.209911783161398,19.03607071461755,0.10506369880545915,800,497,303,37,303,eval,lru,54,,,,,,,,,,,,,,,,,,,,,,,
0.6075,0.3925,0.18471337579617833,0.8152866242038217,0.0,0.8121019108280255,6.696001838117893,17.05987729456788,0.1172341374716001,800,486,314,58,314,eval,lru,55,,,,,,,,,,,,,,,,,,,,,,,
0.605,0.395,0.11392405063291139,0.8860759493670886,0.0,0.7531645569620253,6.788069766090148,17.18498674959531,0.11638065418043445,800,484,316,36,316,eval,lru,56,,,,,,,,,,,,,,,,,,,,,,,
0.60625,0.39375,0.07936507936507936,0.9206349206349206,0.0,0.9015873015873016,7.01862972839594,17.825091373703977,0.11220138837270986,800,485,315,25,315,eval,lru,57,,,,,,,,,,,,,,,,,,,,,,,
0.63375,0.36625,0.0,1.0,0.0,0.6040955631399317,7.310602124587811,19.960688394779005,0.10019694513757992,800,507,293,0,293,eval,lru,58,,,,,,,,,,,,,,,,,,,,,,,
0.63125,0.36875,0.19661016949152543,0.8033898305084746,0.0,0.7322033898305085,6.789989104313651,18.413529774409902,0.10861578548505613,800,505,295,58,295,eval,lru,59,,,,,,,,,,,,,,,,,,,,,,,
0.62375,0.37625,0.1461794019933555,0.8538205980066446,0.0,0.584717607973422,6.959223309400314,18.49627457647924,0.10812988268152642,800,499,301,44,301,eval,lru,60,,,,,,,,,,,,,,,,,,,,,,,
0.615,0.385,0.19480519480519481,0.8051948051948052,0.0,0.8896103896103896,6.827328870983575,17.73332174281448,0.11278202860162946,800,492,308,60,308,eval,lru,61,,,,,,,,,,,,,,,,,,,,,,,
0.60875,0.39125,0.10862619808306709,0.8913738019169329,0.0,0.7795527156549521,6.833425292255445,17.46562375017366,0.11451065410590412,800,487,313,34,313,eval,lru,62,,,,,,,,,,,,,,,,,,,,,,,
0.64875,0.35125,0.07473309608540925,0.9252669039145908,0.0,0.693950177935943,7.356384880276112,20.943444499006723,0.09549527538771634,800,519,281,21,281,eval,lru,63,,,,,,,,,,,,,,,,,,,,,,,
0.615,0.385,0.17532467532467533,0.8246753246753247,0.0,0.8733766233766234,7.057436949005927,18.331005062353057,0.10910476502499368,800,492,308,54,308,eval,lru,64,,,,,,,,,,,,,,,,,,,,,,,
0.59,0.41,0.125,0.875,0.0,0.8689024390243902,6.743560044086966,16.447707424602356,0.12159749370349422,800,472,328,41,328,eval,lru,65,,,,,,,,,,,,,,,,,,,,,,,
0.61375,0.38625,0.06796116504854369,0.9320388349514563,0.0,0.7702265372168284,6.84712960378682,17.727196385208597,0.11282099868136965,800,491,309,21,309,eval,lru,66,,,,,,,,,,,,,,,,,,,,,,,
0.615,0.385,0.12987012987012986,0.8701298701298701,0.0,0.7402597402597403,6.836815238897716,17.75796165947459,0.11262553880630323,800,492,308,40,308,eval,lru,67,,,,,,,,,,,,,,,,,,,,,,,
0.60125,0.39875,0.19122257053291536,0.8087774294670846,0.0,0.7304075235109718,6.475087358597052,16.238463595227717,0.12316436147245945,800,481,319,61,319,eval,lru,68,,,,,,,,,,,,,,,,,,,,,,,
0.615,0.385,0.275974025974026,0.724025974025974,0.0,0.6688311688311688,7.071972653411396,18.3687601387309,0.10888051152581388,800,492,308,85,308,eval,lru,69,,,,,,,,,,,,,,,,,,,,,,,
0.60625,0.39375,0.10476190476190476,0.8952380952380953,0.0,0.7904761904761904,6.65764281807379,16.908299220504862,0.11828510803585614,800,485,315,33,315,eval,lru,70,,,,,,,,,,,,,,,,,,,,,,,
0.635,0.365,0.136986301369863,0.863013698630137,0.0,0.5068493150684932,7.844158217377058,21.49084443117002,0.0930628857514425,800,508,292,40,292,eval,lru,71,,,,,,,,,,,,,,,,,,,,,,,
0.6575,0.3425,0.06204379562043796,0.9379562043795621,0.0,0.6970802919708029,6.907599116299201,20.168172602333435,0.09916614853685864,800,526,274,17,274,eval,lru,72,,,,,,,,,,,,,,,,,,,,,,,
0.59625,0.40375,0.07739938080495357,0.9226006191950464,0.0,0.6904024767801857,6.566863740382667,16.26467799475583,0.12296585279123594,800,477,323,25,323,eval,lru,73,,,,,,,,,,,,,,,,,,,,,,,
0.58375,0.41625,0.0,1.0,0.0,0.7417417417417418,6.728651596620617,16.16492876065013,0.12372464052353564,800,467,333,0,333,eval,lru,74,,,,,,,,,,,,,,,,,,,,,,,
0.615,0.385,0.048701298701298704,0.9512987012987013,0.0,0.7207792207792207,6.98640642054525,18.146510183234415,0.11021402902293592,800,492,308,15,308,eval,lru,75,,,,,,,,,,,,,,,,,,,,,,,
0.63375,0.36625,0.16382252559726962,0.8361774744027304,0.0,0.6484641638225256,6.808118277146617,18.588718845451513,0.10759213782446235,800,507,293,48,293,eval,lru,76,,,,,,,,,,,,,,,,,,,,,,,
0.61125,0.38875,0.0707395498392283,0.9292604501607717,0.0,0.6881028938906752,7.411381318762912,19.06464647913289,0.1049062201173827,800,489,311,22,311,eval,lru,77,,,,,,,,,,,,,,,,,,,,,,,
0.59375,0.40625,0.052307692307692305,0.9476923076923077,0.0,0.8461538461538461,7.074357432880007,17.413802911704632,0.1148514204588652,800,475,325,17,325,eval,lru,78,,,,,,,,,,,,,,,,,,,,,,,
0.58375,0.41625,0.2822822822822823,0.7177177177177178,0.0,0.8288288288288288,6.6809290107628385,16.05027990573655,0.124608418778116,800,467,333,94,333,eval,lru,79,,,,,,,,,,,,,,,,,,,,,,,
0.615,0.385,0.2597402597402597,0.7402597402597403,0.0,0.7694805194805194,7.327513199569264,19.032501817063025,0.1050833999241739,800,492,308,80,308,eval,lru,80,,,,,,,,,,,,,,,,,,,,,,,
0.5975,0.4025,0.0,1.0,0.0,0.6770186335403726,6.777822295253103,16.839310050318268,0.11876971170574767,800,478,322,0,322,eval,lru,81,,,,,,,,,,,,,,,,,,,,,,,
0.61375,0.38625,0.22653721682847897,0.7734627831715211,0.0,0.8478964401294499,6.671772769531641,17.273198108819784,0.11578631747289403,800,491,309,70,309,eval,lru,82,,,,,,,,,,,,,,,,,,,,,,,
0.60375,0.39625,0.05362776025236593,0.9463722397476341,0.0,0.8517350157728707,6.795714473439715,17.15006807177215,0.11661761292317342,800,483,317,17,317,eval,lru,83,,,,,,,,,,,,,,,,,,,,,,,
0.6275,0.3725,0.1174496644295302,0.8825503355704698,0.0,0.802013422818792,6.932079171226234,18.609608513359017,0.1074713634391765,800,502,298,35,298,eval,lru,84,,,,,,,,,,,,,,,,,,,,,,,
0.58875,0.41125,0.0,1.0,0.0,0.7051671732522796,7.194343595883422,17.493844610050875,0.11432592689493334,800,471,329,0,329,eval,lru,85,,,,,,,,,,,,,,,,,,,,,,,
0.60375,0.39625,0.0,1.0,0.0,0.6876971608832808,7.406410139334435,18.691255872137376,0.10700190579389339,800,483,317,0,317,eval,lru,86,,,,,,,,,,,,,,,,,,,,,,,
0.61,0.39,0.1955128205128205,0.8044871794871795,0.0,0.8910256410256411,6.66518474300793,17.09021728976392,0.1170260135427235,800,488,312,61,312,eval,lru,87,,,,,,,,,,,,,,,,,,,,,,,
0.62625,0.37375,0.11036789297658862,0.8896321070234113,0.0,0.6722408026755853,6.993246871606194,18.71102841901323,0.10688883343086039,800,501,299,33,299,eval,lru,88,,,,,,,,,,,,,,,,,,,,,,,
0.63625,0.36375,0.23711340206185566,0.7628865979381443,0.0,0.6563573883161512,6.965191982133615,19.148294108958392,0.10444794657004533,800,509,291,69,291,eval,lru,89,,,,,,,,,,,,,,,,,,,,,,,
0.59125,0.40875,0.20795107033639143,0.7920489296636085,0.0,0.5259938837920489,6.590841681004314,16.124383317441747,0.12403575136027682,800,473,327,68,327,eval,lru,90,,,,,,,,,,,,,,,,,,,,,,,
0.6075,0.3925,0.050955414012738856,0.9490445859872612,0.0,0.6878980891719745,7.34173593888082,18.70505971689381,0.1069229411865317,800,486,314,16,314,eval,lru,91,,,,,,,,,,,,,,,,,,,,,,,
0.6175,0.3825,0.0,1.0,0.0,0.8366013071895425,7.123482276156465,18.623483074918862,0.10739129688868437,800,494,306,0,306,eval,lru,92,,,,,,,,,,,,,,,,,,,,,,,
0.6125,0.3875,0.06129032258064516,0.9387096774193548,0.0,0.7193548387096774,6.840783244423356,17.65363417915705,0.11329112066688916,800,490,310,19,310,eval,lru,93,,,,,,,,,,,,,,,,,,,,,,,
0.6375,0.3625,0.12413793103448276,0.8758620689655172,0.0,0.7655172413793103,7.111363858845892,19.617555472678323,0.10194950144453173,800,510,290,36,290,eval,lru,94,,,,,,,,,,,,,,,,,,,,,,,
0.63375,0.36625,0.1945392491467577,0.8054607508532423,0.0,0.7474402730375427,6.821016306087351,18.623935306723144,0.10738868918203395,800,507,293,57,293,eval,lru,95,,,,,,,,,,,,,,,,,,,,,,,
0.6425,0.3575,0.0,1.0,0.0,0.6678321678321678,7.449971998842707,20.839082514245334,0.09597351508315327,800,514,286,0,286,eval,lru,96,,,,,,,,,,,,,,,,,,,,,,,
0.6425,0.3575,0.0,1.0,0.0,0.541958041958042,7.274048865818702,20.346989834457908,0.09829463799175701,800,514,286,0,286,eval,lru,97,,,,,,,,,,,,,,,,,,,,,,,
0.63875,0.36125,0.12802768166089964,0.8719723183391004,0.0,0.7231833910034602,7.083804167046778,19.609146483174474,0.10199322044516776,800,511,289,37,289,eval,lru,98,,,,,,,,,,,,,,,,,,,,,,,
0.615,0.385,0.1266233766233766,0.8733766233766234,0.0,0.711038961038961,6.75572160758587,17.54732885087239,0.11397746158387904,800,492,308,39,308,eval,lru,99,,,,,,,,,,,,,,,,,,,,,,,
0.5625,0.4375,0.025714285714285714,0.9742857142857143,0.0,0.6514285714285715,6.633772135003317,15.16290773715044,0.1319008223666643,800,450,350,9,350,eval,lfu,0,,,,,,,,,,,,,,,,,,,,,,,
0.66375,0.33625,0.15613382899628253,0.8438661710037175,0.0,0.7509293680297398,7.568006962833724,22.507083904338213,0.08886091190225236,800,531,269,42,269,eval,lfu,1,,,,,,,,,,,,,,,,,,,,,,,
0.65125,0.34875,0.13978494623655913,0.8602150537634409,0.0,0.7204301075268817,6.9211297393584035,19.845533302819796,0.10077834490423221,800,521,279,39,279,eval,lfu,2,,,,,,,,,,,,,,,,,,,,,,,
0.6725,0.3275,0.0,1.0,0.0,0.7290076335877863,7.417463596403614,22.648743805812565,0.08830511825060783,800,538,262,0,262,eval,lfu,3,,,,,,,,,,,,,,,,,,,,,,,
0.66875,0.33125,0.09056603773584905,0.909433962264151,0.0,0.6452830188679245,7.521157421808578,22.705380896025893,0.08808484689856308,800,535,265,24,265,eval,lfu,4,,,,,,,,,,,,,,,,,,,,,,,
0.685,0.315,0.24603174603174602,0.753968253968254,0.0,0.8531746031746031,7.899315869638263,25.07719323694687,0.07975374201979467,800,548,252,62,252,eval,lfu,5,,,,,,,,,,,,,,,,,,,,,,,
0.7075,0.2925,0.17094017094017094,0.8290598290598291,0.0,0.32051282051282054,7.52863222056099,25.738913574567487,0.07770335737776406,800,566,234,40,234,eval,lfu,6,,,,,,,,,,,,,,,,,,,,,,,
0.68375,0.31625,0.12648221343873517,0.8735177865612648,0.0,0.5652173913043478,7.620798641072949,24.097387007345294,0.08299655059655911,800,547,253,32,253,eval,lfu,7,,,,,,,,,,,,,,,,,,,,,,,
0.65125,0.34875,0.0,1.0,0.0,0.5698924731182796,7.425919315972933,21.29295861210877,0.09392776440483243,800,521,279,0,279,eval,lfu,8,,,,,,,,,,,,,,,,,,,,,,,
0.6625,0.3375,0.12962962962962962,0.8703703703703703,0.0,0.6962962962962963,7.052951563241038,20.89763426145493,0.09570461301875405,800,530,270,35,270,eval,lfu,9,,,,,,,,,,,,,,,,,,,,,,,
0.69125,0.30875,0.15789473684210525,0.8421052631578947,0.0,0.7773279352226721,7.644567138729618,24.759731623415767,0.08077631980907905,800,553,247,39,247,eval,lfu,10,,,,,,,,,,,,,,,,,,,,,,,
0.68375,0.31625,0.21739130434782608,0.782608695652174,0.0,0.7272727272727273,7.386287106258222,23.355848557338252,0.08563165646026649,800,547,253,55,253,eval,lfu,11,,,,,,,,,,,,,,,,,,,,,,,
0.705,0.295,0.0,1.0,0.0,0.5889830508474576,7.968555898501406,27.012053893225104,0.07404101916521127,800,564,236,0,236,eval,lfu,12,,,,,,,,,,,,,,,,,,,,,,,
0.66625,0.33375,0.09363295880149813,0.9063670411985019,0.0,0.7790262172284644,7.962381985854227,23.857324302184953,0.08383169774897312,800,533,267,25,267,eval,lfu,13,,,,,,,,,,,,,,,,,,,,,,,
0.665,0.335,0.1417910447761194,0.8582089552238806,0.0,0.667910447761194,7.226013087850776,21.570188321942613,0.09272056275769593,800,532,268,38,268,eval,lfu,14,,,,,,,,,,,,,,,,,,,,,,,
0.69125,0.30875,0.032388663967611336,0.9676113360323887,0.0,0.6518218623481782,7.777150663245153,25.18915194573329,0.07939925902661339,800,553,247,8,247,eval,lfu,15,,,,,,,,,,,,,,,,,,,,,,,
0.69375,0.30625,0.0,1.0,0.0,0.6775510204081633,7.87988941092203,25.730251137704588,0.07772951726340675,800,555,245,0,245,eval,lfu,16,,,,,,,,,,,,,,,,,,,,,,,
0.695,0.305,0.16393442622950818,0.8360655737704918,0.0,0.7049180327868853,7.5252845331402,24.673064043082622,0.08106005790394416,800,556,244,40,244,eval,lfu,17,,,,,,,,,,,,,,,,,,,,,,,
0.70625,0.29375,0.0,1.0,0.0,0.8978723404255319,7.608708993456173,25.901988062829524,0.07721415032501257,800,565,235,0,235,eval,lfu,18,,,,,,,,,,,,,,,,,,,,,,,
0.70625,0.29375,0.13191489361702127,0.8680851063829788,0.0,0.6297872340425532,7.634239877424388,25.988901710380897,0.07695592612138467,800,565,235,31,235,eval,lfu,19,,,,,,,,,,,,,,,,,,,,,,,
0.66125,0.33875,0.15129151291512916,0.8487084870848709,0.0,0.8154981549815498,7.482711579176529,22.08918547358385,0.09054204386086451,800,529,271,41,271,eval,lfu,20,,,,,,,,,,,,,,,,,,,,,,,
0.675,0.325,0.1423076923076923,0.8576923076923076,0.0,0.5192307692307693,7.5601774238023145,23.262084380930197,0.08597681820978867,800,540,260,37,260,eval,lfu,21,,,,,,,,,,,,,,,,,,,,,,,
0.66875,0.33125,0.07169811320754717,0.9283018867924528,0.0,0.9283018867924528,7.479124730364841,22.578489752044803,0.08857988386131413,800,535,265,19,265,eval,lfu,22,,,,,,,,,,,,,,,,,,,,,,,
0.68,0.32,0.0,1.0,0.0,0.60546875,7.328887020360239,22.902771938625747,0.08732567417426798,800,544,256,0,256,eval,lfu,23,,,,,,,,,,,,,,,,,,,,,,,
0.675,0.325,0.08076923076923077,0.9192307692307692,0.0,0.6153846153846154,7.125800686122037,21.92554057268319,0.09121781939058687,800,540,260,21,260,eval,lfu,24,,,,,,,,,,,,,,,,,,,,,,,
0.7125,0.2875,0.12173913043478261,0.8782608695652174,0.0,0.7043478260869566,7.77418073249603,27.0406286347688,0.07396277753056388,800,570,230,28,230,eval,lfu,25,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.3,0.0375,0.9625,0.0,0.6083333333333333,7.537529260541408,25.12509753513803,0.07960168103638021,800,560,240,9,240,eval,lfu,26,,,,,,,,,,,,,,,,,,,,,,,
0.6675,0.3325,0.10150375939849623,0.8984962406015038,0.0,0.6466165413533834,7.2721566259548105,21.871147747232513,0.09144467510869758,800,534,266,27,266,eval,lfu,27,,,,,,,,,,,,,,,,,,,,,,,
0.7025,0.2975,0.0,1.0,0.0,0.7142857142857143,7.735517801780622,26.001740510186966,0.07691792782934818,800,562,238,0,238,eval,lfu,28,,,,,,,,,,,,,,,,,,,,,,,
0.685,0.315,0.1349206349206349,0.8650793650793651,0.0,0.6944444444444444,7.74156132201373,24.576385149249937,0.08137893298197434,800,548,252,34,252,eval,lfu,29,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.3,0.05416666666666667,0.9458333333333333,0.0,0.7708333333333334,7.900492208501771,26.334974028339236,0.07594463536769723,800,560,240,13,240,eval,lfu,30,,,,,,,,,,,,,,,,,,,,,,,
0.68625,0.31375,0.043824701195219126,0.9561752988047809,0.0,0.7410358565737052,7.503532463263246,23.915641317173694,0.08362727862805881,800,549,251,11,251,eval,lfu,31,,,,,,,,,,,,,,,,,,,,,,,
0.69625,0.30375,0.05761316872427984,0.9423868312757202,0.0,0.5720164609053497,7.77056319389035,25.582101049844773,0.07817966147906118,800,557,243,14,243,eval,lfu,32,,,,,,,,,,,,,,,,,,,,,,,
0.69375,0.30625,0.09795918367346938,0.9020408163265307,0.0,0.8,7.7222850133278085,25.215624533315292,0.07931590182735976,800,555,245,24,245,eval,lfu,33,,,,,,,,,,,,,,,,,,,,,,,
0.67625,0.32375,0.0694980694980695,0.9305019305019305,0.0,0.667953667953668,7.466941890996981,23.063913176824656,0.08671555362988718,800,541,259,18,259,eval,lfu,34,,,,,,,,,,,,,,,,,,,,,,,
0.66125,0.33875,0.0959409594095941,0.9040590405904059,0.0,0.6826568265682657,7.305382259132688,21.565704086000554,0.09273984248435953,800,529,271,26,271,eval,lfu,35,,,,,,,,,,,,,,,,,,,,,,,
0.6725,0.3275,0.13740458015267176,0.8625954198473282,0.0,1.0,7.422537984298234,22.664238119994607,0.0882447488157822,800,538,262,36,262,eval,lfu,36,,,,,,,,,,,,,,,,,,,,,,,
0.67625,0.32375,0.04247104247104247,0.9575289575289575,0.0,0.8455598455598455,7.960267342159507,24.58769835416064,0.08134148919480165,800,541,259,11,259,eval,lfu,37,,,,,,,,,,,,,,,,,,,,,,,
0.6725,0.3275,0.05343511450381679,0.9465648854961832,0.0,0.9312977099236641,7.150408805153379,21.83330932871261,0.09160315414804454,800,538,262,14,262,eval,lfu,38,,,,,,,,,,,,,,,,,,,,,,,
0.69,0.31,0.0,1.0,0.0,0.6975806451612904,7.4369645643138105,23.990208271980034,0.08336734626584923,800,552,248,0,248,eval,lfu,39,,,,,,,,,,,,,,,,,,,,,,,
0.6925,0.3075,0.1991869918699187,0.8008130081300813,0.0,0.6300813008130082,7.655076127941039,24.894556513629396,0.08033884833035809,800,554,246,49,246,eval,lfu,40,,,,,,,,,,,,,,,,,,,,,,,
0.68125,0.31875,0.11372549019607843,0.8862745098039215,0.0,0.8313725490196079,7.51350516746475,23.571780917536472,0.084847216550875,800,545,255,29,255,eval,lfu,41,,,,,,,,,,,,,,,,,,,,,,,
0.695,0.305,0.09836065573770492,0.9016393442622951,0.0,0.8114754098360656,7.469802308470525,24.491155109739427,0.08166213439253657,800,556,244,24,244,eval,lfu,42,,,,,,,,,,,,,,,,,,,,,,,
0.67375,0.32625,0.0,1.0,0.0,0.6436781609195402,7.363976295451539,22.57157485195874,0.08860702069383705,800,539,261,0,261,eval,lfu,43,,,,,,,,,,,,,,,,,,,,,,,
0.65125,0.34875,0.07885304659498207,0.921146953405018,0.0,0.6200716845878136,7.044568838318478,20.199480539981298,0.09901244717859718,800,521,279,22,279,eval,lfu,44,,,,,,,,,,,,,,,,,,,,,,,
0.69375,0.30625,0.18775510204081633,0.8122448979591836,0.0,0.726530612244898,7.440124544869474,24.29428422814522,0.0823238907233569,800,555,245,46,245,eval,lfu,45,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.3,0.14583333333333334,0.8541666666666666,0.0,0.5708333333333333,7.86450569848152,26.2150189949384,0.07629214384266364,800,560,240,35,240,eval,lfu,46,,,,,,,,,,,,,,,,,,,,,,,
0.68625,0.31375,0.23904382470119523,0.7609561752988048,0.0,0.6135458167330677,7.421850228712227,23.65529953374415,0.0845476506077216,800,549,251,60,251,eval,lfu,47,,,,,,,,,,,,,,,,,,,,,,,
0.705,0.295,0.18220338983050846,0.8177966101694916,0.0,0.5889830508474576,7.887770043789316,26.738203538268866,0.07479934084343079,800,564,236,43,236,eval,lfu,48,,,,,,,,,,,,,,,,,,,,,,,
0.69375,0.30625,0.10612244897959183,0.8938775510204081,0.0,0.763265306122449,7.4970389448102495,24.480127166727343,0.08169892200226558,800,555,245,26,245,eval,lfu,49,,,,,,,,,,,,,,,,,,,,,,,
0.68375,0.31625,0.06719367588932806,0.932806324110672,0.0,0.6719367588932806,7.574437123545665,23.950789323464555,0.08350455481818309,800,547,253,17,253,eval,lfu,50,,,,,,,,,,,,,,,,,,,,,,,
0.6825,0.3175,0.14173228346456693,0.8582677165354331,0.0,0.5275590551181102,7.362326399986351,23.188429606256225,0.0862499114411957,800,546,254,36,254,eval,lfu,51,,,,,,,,,,,,,,,,,,,,,,,
0.665,0.335,0.12313432835820895,0.8768656716417911,0.0,0.667910447761194,7.476929068381609,22.319191248900324,0.08960898169186757,800,532,268,33,268,eval,lfu,52,,,,,,,,,,,,,,,,,,,,,,,
0.70375,0.29625,0.18143459915611815,0.8185654008438819,0.0,0.6497890295358649,7.878620990180541,26.594501232676933,0.07520351603896898,800,563,237,43,237,eval,lfu,53,,,,,,,,,,,,,,,,,,,,,,,
0.69125,0.30875,0.10931174089068826,0.8906882591093117,0.0,0.7732793522267206,7.7054528539382785,24.956932320447866,0.08013805440187646,800,553,247,27,247,eval,lfu,54,,,,,,,,,,,,,,,,,,,,,,,
